id,subj2_war,subj2_adventure,subj2_comedy,subj2_biography,subj2_romance,subj2_drama,subj2_fantasy,subj2_family,subj2_sciencefiction,subj2_action,subj2_thriller,subj2_western,subj2_horror,subj2_mystery,subj2_crime,subj2_history,subj2_periodicals,subj2_others,speed,sentiment_avg,sentiment_vol,wordcount
PG10727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17379412,0.15794,0.005110852,99311
PG10728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28741604,0.13862,0.002851099,31402
PG10729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.22890061,0.14688,0.003072733,46614
PG10730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3942523,0.19577999,0.00086433,13113
PG10735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32200617,0.11065,0.001510971,19440
PG10736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2415189,0.096940003,0.004102328,49591
PG10737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1885488,0.11459,0.004798373,104736
PG10743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19564466,0.09533,0.004283019,81998
PG10744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18941081,0.11185,0.005573799,81571
PG10748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18880802,0.12754001,0.006284566,105130
PG1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26233691,0.088500001,0.002643186,46018
PG10755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18991973,0.11734,0.005276905,97337
PG10756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22730862,0.13654,0.004582899,57043
PG1076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16311999,0.14979,0.003716156,78215
PG10762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20237303,0.15857001,0.003665066,57985
PG1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2020953,0.13635001,0.002452279,50113
PG10771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.41122356,0.12926,0.000548439,11631
PG10776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23978834,0.12001,0.002720868,42879
PG10777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.31476146,0.13946,0.001955426,21416
PG10778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.35848388,0.15632001,0.001368529,15849
PG10779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17154904,0.11626,0.004883209,106954
PG10780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24530965,0.16769999,0.003778777,40386
PG10781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16822721,0.12308,0.006593925,182859
PG10790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23521112,0.1113,0.00221873,43761
PG10799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16504897,0.16690999,0.006385388,105145
PG108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.17742108,0.1205,0.004934424,111038
PG10801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17794096,0.14407,0.006660328,107171
PG10804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15761322,0.17477,0.006314158,101942
PG10806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.28997958,0.099490002,0.00274387,33347
PG1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16770892,0.12824,0.006334099,141430
PG10810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23851918,0.1208,0.002761551,52397
PG10812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33849481,0.16921,0.002748106,18602
PG10816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22428124,0.13722,0.006313511,78045
PG10826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27645606,0.17471001,0.002606335,29535
PG1083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16870452,0.13872001,0.00477157,106779
PG10834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1819455,0.16204,0.010584635,142312
PG10838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.41319725,0.16377001,0.000937382,12226
PG10839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2357412,0.16711,0.00377513,43463
PG10845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.416069,0.13692001,0.001015943,12190
PG10848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20566519,0.17209999,0.004689241,64053
PG10849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.34696895,0.10865,0.001746453,14228
PG10853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33003619,0.22709,0.002475139,22744
PG10859,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27594572,0.15028,0.003054984,34222
PG1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.38540286,0.15897,0.001665166,17217
PG10862,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20364991,0.093599997,0.002484109,61937
PG10866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18590738,0.11026,0.005554968,123796
PG10868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19964835,0.14862999,0.004503601,81729
PG10869,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1780508,0.096189998,0.00322632,76790
PG1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32560468,0.075599998,0.001585054,22233
PG10871,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.39019924,0.12576,0.000447647,10810
PG10872,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.33988416,0.16508,0.00223673,14249
PG10873,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.39072585,0.13041,0.000562763,11784
PG10874,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.36968735,0.16403,0.001550365,11377
PG10875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.37781233,0.14769,0.000807196,11429
PG10876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1973912,0.14846,0.00536648,59101
PG1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18787774,0.1104,0.004313285,104047
PG10880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28518614,0.13987,0.002417794,25930
PG10882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.231408,0.17797001,0.005155811,48561
PG10887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23538239,0.16177,0.009716689,92027
PG10888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.41322684,0.22115,0.001018651,11732
PG1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24488397,0.12461,0.003508876,47819
PG10891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23859879,0.14055,0.00457987,60710
PG10892,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14654432,0.15272,0.0083292,187624
PG10896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.40710062,0.13504,0.000688353,11639
PG10899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23308937,0.14281,0.003816739,50656
PG10901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.38566014,0.14473,0.001797923,13240
PG10902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.36342663,0.12503,0.00227728,14717
PG10904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33190915,0.13897,0.00263619,18581
PG10905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14998789,0.16382,0.007897698,175279
PG10911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22652915,0.12822001,0.004855509,56889
PG10915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1821662,0.14910001,0.006505129,113579
PG10921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18879867,0.14707001,0.004904787,99632
PG10922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21256138,0.18159001,0.005017691,70416
PG10926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18115039,0.15166999,0.006924329,97513
PG10929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19312648,0.11715,0.004168206,85233
PG1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32243431,0.10371,0.001189949,18627
PG10930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18239261,0.12612,0.007258319,97340
PG10932,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16645315,0.13598999,0.004740657,114780
PG10935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18216911,0.098779999,0.00578653,152053
PG10936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26488382,0.11938,0.002831348,36804
PG10938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14710639,0.1697,0.006496324,158080
PG10942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24496783,0.13686,0.003293146,47666
PG10943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24832417,0.10834,0.002738026,39826
PG10944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20763652,0.13686,0.002486244,55211
PG10948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27857563,0.11157,0.002833221,32778
PG10949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24035805,0.18452001,0.004523381,45721
PG1095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.17912428,0.13055,0.007701621,121975
PG10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.40402371,0.12491,0.000627565,12369
PG10954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23541139,0.11692,0.002369844,42950
PG10958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.22256398,0.15188,0.002770698,49733
PG10959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20879112,0.12650999,0.004675513,56282
PG1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25178742,0.10207,0.002742308,46073
PG10963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19685505,0.16632,0.005642714,88142
PG10966,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.23034179,0.074730001,0.002628088,46601
PG10973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18480602,0.11862,0.006008106,112168
PG10976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22639324,0.09533,0.004014691,58148
PG10978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19892824,0.13146999,0.005188066,70877
PG1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20113084,0.12754001,0.005508284,88298
PG10981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16008694,0.11186,0.00672137,142311
PG10987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21695822,0.092770003,0.00393986,69304
PG10989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
PG1099,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17869876,0.11615,0.003927358,101954
PG10993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1970979,0.13359,0.005634408,102126
PG10994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG10995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18755849,0.14526001,0.007722432,109909
PG10996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.36447224,0.14075001,0.001406908,13748
PG10997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21429227,0.13312,0.005060878,90853
PG11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
PG110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16388673,0.11756,0.00647819,147719
PG11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20581971,0.14043,0.004606946,71602
PG11005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21825981,0.14666,0.005364407,64143
PG11007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24739073,0.14464,0.003481319,51506
PG11016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17440583,0.15011001,0.005742564,110361
PG11019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23492292,0.13481,0.003267392,52191
PG11022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.30064708,0.18773,0.003567559,27219
PG11026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1943519,0.1609,0.00540303,89764
PG11028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25558448,0.099129997,0.003744955,60462
PG11032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20611192,0.1233,0.004326016,77055
PG11033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21848765,0.13368,0.003508993,61542
PG11045,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.22411209,0.13242,0.004418219,51837
PG11050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17121918,0.13655999,0.008406129,147307
PG11051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26797366,0.10092,0.002627389,35165
PG11052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15187211,0.12507001,0.00637128,137849
PG11053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27670807,0.16716,0.003100994,30133
PG11055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.36945519,0.1585,0.003261985,17987
PG11056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26496518,0.17264,0.003798356,37529
PG11057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21264319,0.13001999,0.004688262,79722
PG11058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19782118,0.0995,0.004043383,94636
PG11060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27451351,0.15671,0.00271174,33264
PG11062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23605642,0.13175,0.003143346,47692
PG11063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2540881,0.15124001,0.002757224,38026
PG11068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19236384,0.15631001,0.005342241,78810
PG11069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.31000108,0.11257,0.003227648,23615
PG11082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15335192,0.12083,0.007386746,193139
PG11099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
PG111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20588677,0.13006,0.004701757,81101
PG11105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17417379,0.12996,0.008340376,110757
PG11107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42477992,0.17855,0.00168708,11254
PG11110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17466702,0.13124999,0.004760909,97679
PG11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.224601,0.14607,0.004163553,49330
PG11112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.41220343,0.12667,0.000766613,12353
PG11115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19899355,0.13675,0.004301489,75035
PG11116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25785691,0.11933,0.002392597,32277
PG11120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33184409,0.16382,0.001718894,18840
PG11121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.41029891,0.20871,0.000915577,11064
PG11122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17925905,0.16763,0.008447646,158697
PG11123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16648874,0.18339001,0.006552528,120935
PG11127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.27190018,0.090470001,0.003538613,34989
PG11128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2271672,0.13372999,0.004236143,69365
PG11129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28230864,0.11623,0.003160535,32260
PG11141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2079045,0.15349001,0.005512653,61048
PG11143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20534229,0.14777,0.004843073,69897
PG11144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25703362,0.12548,0.002761883,42276
PG11148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25373173,0.10791,0.002117361,35269
PG11153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24309887,0.15015,0.002711891,38293
PG11156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27401799,0.11958,0.003470722,36617
PG11161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15685795,0.13149001,0.00496674,116348
PG11162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21663342,0.13586999,0.00558225,65363
PG11165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16030872,0.16813999,0.00704596,124036
PG11166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000201,0.16395,0.011444342,61275
PG11171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.35121578,0.14453,0.002377581,16032
PG11180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18774788,0.14189,0.005320922,107863
PG11181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24249658,0.11343,0.003153878,38244
PG11195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20159732,0.11847,0.003789885,68379
PG11197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20903739,0.18359999,0.004647936,64810
PG112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31355032,0.13395999,0.002708352,20451
PG11210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.40229949,0.15876999,0.00065897,12010
PG11213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33148703,0.13641,0.002518293,19810
PG11214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16967928,0.13454001,0.006786135,127637
PG11216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27091497,0.12751999,0.002434448,35002
PG11217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17860384,0.15431,0.006931649,113952
PG11218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.40847886,0.13199,0.002380455,17091
PG11219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.40831119,0.14111,0.000743643,12319
PG11221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14697768,0.14230999,0.006348611,158301
PG11222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.42792952,0.14985999,0.000597584,11947
PG11223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19757056,0.11984,0.004903663,82859
PG11228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2026843,0.12281,0.004434424,87447
PG11229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.18448453,0.093369998,0.004052482,98884
PG11231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.37386024,0.11262,0.000850647,14293
PG11233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.41687521,0.15592,0.001251221,12121
PG11234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.42949218,0.13195001,0.000519785,11425
PG11235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.38857466,0.16167,0.000867512,12518
PG11237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30747452,0.17881,0.00278055,28617
PG11239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18608151,0.11407,0.007342094,123437
PG11240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22671428,0.11457,0.003821734,53183
PG11241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG11243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1482911,0.13933,0.008132109,166197
PG11245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.40619388,0.11126,0.001273288,11951
PG11246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.42656264,0.16188,0.000573004,11422
PG11247,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19828795,0.11962,0.003616726,73208
PG11250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18294249,0.12682,0.006829792,123512
PG11251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15186158,0.15635,0.008043094,185611
PG11252,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.23458774,0.10821,0.004274793,55876
PG11257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.28780055,0.14232001,0.002787037,24080
PG11258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
PG11259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19555378,0.16963001,0.007547949,66815
PG11263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22116894,0.12035,0.003944984,71244
PG11264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.40575513,0.16462,0.000696018,12310
